,index,date,open,low,high,close,volume,symbol,vendor_name
972,972,2023-08-02 12:50:00,328.33,328.24,328.37,328.2573,21637,MSFT,financial modeling prep
973,973,2023-08-02 12:49:00,328.11,328.11,328.36,328.32,40994,MSFT,financial modeling prep
974,974,2023-08-02 12:48:00,328.24,328.07,328.2699,328.1069,45053,MSFT,financial modeling prep
975,975,2023-08-02 12:47:00,328.305,328.19,328.418,328.24,53837,MSFT,financial modeling prep
976,976,2023-08-02 12:46:00,328.05,328.042,328.33,328.33,57452,MSFT,financial modeling prep
977,977,2023-08-02 12:45:00,328.0,327.93,328.11,328.035,45781,MSFT,financial modeling prep
978,978,2023-08-02 12:44:00,327.76,327.745,327.99,327.96,26805,MSFT,financial modeling prep
979,979,2023-08-02 12:43:00,327.77,327.65,327.93,327.8,35441,MSFT,financial modeling prep
980,980,2023-08-02 12:42:00,327.62,327.62,327.79,327.76,47451,MSFT,financial modeling prep
981,981,2023-08-02 12:41:00,327.62,327.52,327.65,327.59,30723,MSFT,financial modeling prep
982,982,2023-08-02 12:40:00,327.61,327.6,327.83,327.62,47000,MSFT,financial modeling prep
983,983,2023-08-02 12:39:00,327.55,327.5301,327.64,327.5845,26496,MSFT,financial modeling prep
984,984,2023-08-02 12:38:00,327.715,327.45,327.77,327.5,34548,MSFT,financial modeling prep
985,985,2023-08-02 12:37:00,327.4,327.38,327.87,327.7081,99555,MSFT,financial modeling prep
986,986,2023-08-02 12:36:00,327.17,327.17,327.48,327.39,51005,MSFT,financial modeling prep
987,987,2023-08-02 12:35:00,327.1,327.06,327.33,327.17,50357,MSFT,financial modeling prep
988,988,2023-08-02 12:34:00,326.81,326.81,327.2,327.11,69433,MSFT,financial modeling prep
989,989,2023-08-02 12:33:00,326.885,326.775,326.97,326.81,50401,MSFT,financial modeling prep
990,990,2023-08-02 12:32:00,326.755,326.75,326.96,326.88,58442,MSFT,financial modeling prep
991,991,2023-08-02 12:31:00,326.57,326.44,326.7422,326.7422,56682,MSFT,financial modeling prep
992,992,2023-08-02 12:30:00,326.6838,326.5,326.6899,326.57,62866,MSFT,financial modeling prep
993,993,2023-08-02 12:29:00,326.73,326.67,326.81,326.672,47535,MSFT,financial modeling prep
994,994,2023-08-02 12:28:00,326.65,326.59,326.795,326.73,56968,MSFT,financial modeling prep
995,995,2023-08-02 12:27:00,326.54,326.53,326.9,326.62,77351,MSFT,financial modeling prep
996,996,2023-08-02 12:26:00,326.53,326.3551,326.68,326.54,115343,MSFT,financial modeling prep
997,997,2023-08-02 12:25:00,326.6217,326.495,326.79,326.52,101395,MSFT,financial modeling prep
998,998,2023-08-02 12:24:00,326.74,326.61,326.8099,326.61,62732,MSFT,financial modeling prep
999,999,2023-08-02 12:23:00,326.97,326.77,327.09,326.775,58470,MSFT,financial modeling prep
1000,1000,2023-08-02 12:22:00,327.2,326.905,327.2,326.988,57216,MSFT,financial modeling prep
1001,1001,2023-08-02 12:21:00,327.2,327.13,327.31,327.21,50582,MSFT,financial modeling prep
1002,1002,2023-08-02 12:20:00,327.14,327.09,327.28,327.2065,67533,MSFT,financial modeling prep
1003,1003,2023-08-02 12:19:00,327.17,327.05,327.3601,327.14,74781,MSFT,financial modeling prep
1004,1004,2023-08-02 12:18:00,327.28,327.06,327.33,327.17,67157,MSFT,financial modeling prep
1005,1005,2023-08-02 12:17:00,327.52,327.25,327.54,327.31,80849,MSFT,financial modeling prep
1006,1006,2023-08-02 12:16:00,327.4,327.4,327.57,327.53,66833,MSFT,financial modeling prep
1007,1007,2023-08-02 12:15:00,327.125,327.08,327.62,327.4,95812,MSFT,financial modeling prep
1008,1008,2023-08-02 12:14:00,326.94,326.82,327.19,327.14,75164,MSFT,financial modeling prep
